State_id,Year,Month,Day,payment_value,payment_installments,product_description_lenght,product_name_lenght,product_photos_qty
1,2018,August,1,25613.55,387,136327,7735,360
1,2018,August,2,21364.46,382,114344,7857,370
1,2018,August,3,26608.33,376,143537,7902,394
1,2018,August,4,18820.67,389,114510,6357,311
1,2018,August,5,22579.47,376,112111,7396,310
1,2018,August,6,35582.24,620,179696,10730,483
1,2018,August,7,35649.24,432,177618,10288,516
1,2018,August,8,25957.64,528,129747,8078,336
1,2018,August,9,26667.36,397,143146,8054,371
1,2018,August,10,16145.19,299,95268,5064,255
1,2018,August,11,14097.38,224,73948,4335,196
1,2018,August,12,28406.34,354,103069,5193,231
1,2018,August,13,20011.48,423,119381,8088,358
1,2018,August,14,33081.1,498,140728,8481,357
1,2018,August,15,31765.33,483,140151,8286,396
1,2018,August,16,26909.71,501,174259,9449,388
1,2018,August,17,17100.19,329,115418,6444,289
1,2018,August,18,12543.47,309,83989,5173,197
1,2018,August,19,15992.77,364,85627,5843,254
1,2018,August,20,21761.29,433,134741,7215,328
1,2018,August,21,17825.82,333,123729,7147,313
1,2018,August,22,16054.89,309,105277,6454,249
1,2018,August,23,14792.48,249,85546,4906,233
1,2018,August,24,8978.92,256,71438,4416,194
1,2018,August,25,10058.45,151,42104,2821,130
1,2018,August,26,6075.5,141,47773,3008,144
1,2018,August,27,5977.21,153,50089,3125,152
1,2018,August,28,4232.81,112,30987,2005,84
1,2018,August,29,3179.45,25,14679,602,25
1,2018,September,3,166.46,1,576,58,1
2,2016,October,4,358.46,5,2929,100,3
2,2016,October,5,663.93,1,2873,63,8
2,2016,October,8,782.1,6,615,177,24
2,2017,January,12,84.81,6,617,53,2
2,2017,January,14,268.53,1,640,64,2
2,2017,January,17,406.14,1,1517,36,1
2,2017,January,19,87.83,6,1626,55,1
2,2017,January,21,159.11,1,622,36,2
2,2017,January,23,44.74,2,782,64,10
2,2017,January,24,328.35,3,470,58,2
2,2017,January,25,1972.64,20,3094,82,4
2,2017,January,27,126.05,2,1112,111,7
2,2017,January,30,285.89,7,1892,95,3
2,2017,February,1,55.99,1,813,53,4
2,2017,February,2,386.6,2,2364,68,4
2,2017,February,3,255.6,5,2238,52,6
2,2017,February,4,4042.74,5,,,
2,2017,February,5,206.61,2,405,56,1
2,2017,February,6,235.95,1,2238,52,6
2,2017,February,7,707.02,2,1703,103,6
2,2017,February,8,44.83,1,575,48,1
2,2017,February,9,76.25,1,1347,45,1
2,2017,February,10,729.07,12,3877,162,5
2,2017,February,12,586.4,20,680,106,2
2,2017,February,13,1343.19,22,2424,183,7
2,2017,February,17,1234.67,8,864,86,6
2,2017,February,18,57.74,1,940,60,2
2,2017,February,20,69.84,1,942,63,1
2,2017,February,24,90.85,3,1431,29,3
2,2017,February,25,125.95,1,1472,58,5
2,2017,February,27,1626.83,5,525,44,3
2,2017,February,28,229.07,13,1051,103,7
2,2017,March,3,707.24,3,4197,104,4
2,2017,March,4,2006.88,12,5888,226,14
2,2017,March,5,98.74,1,1113,63,2
2,2017,March,7,431.05,7,469,98,2
2,2017,March,9,164.84,1,586,44,3
2,2017,March,10,1872.72,27,1323,165,3
2,2017,March,12,94.88,1,184,56,1
2,2017,March,14,190.54,8,269,46,1
2,2017,March,15,136.15,3,1685,184,4
2,2017,March,16,331.02,3,1131,55,3
2,2017,March,17,1481.03,10,3916,60,3
2,2017,March,18,579.01,12,2237,171,5
2,2017,March,20,74.74,1,623,43,5
2,2017,March,21,170.57,2,805,35,1
2,2017,March,22,43.83,1,1474,47,3
2,2017,March,23,996.01,9,2997,63,3
2,2017,March,24,73.84,5,440,61,1
2,2017,March,25,537.58,8,3864,170,7
2,2017,March,27,396.61,14,1898,141,4
2,2017,March,28,1950.69,28,1581,187,6
2,2017,March,29,222.29,9,937,116,8
2,2017,March,31,159.74,6,2448,58,2
2,2017,April,2,242.8,3,1000,96,10
2,2017,April,3,445.79,20,3614,88,3
2,2017,April,7,536.26,11,4517,195,6
2,2017,April,8,52.34,1,246,43,7
2,2017,April,9,530.17,30,4251,222,6
2,2017,April,10,507.23,12,612,98,2
2,2017,April,11,52.74,5,1084,33,2
2,2017,April,12,54.83,1,139,42,4
2,2017,April,15,851.32,4,2498,104,8
2,2017,April,16,128.62,4,651,54,4
2,2017,April,17,126.95,2,2024,108,2
2,2017,April,18,187.94,3,451,54,5
2,2017,April,20,1120.83,11,657,48,1
2,2017,April,22,109.57,5,575,48,1
2,2017,April,23,800.36,22,4199,227,10
2,2017,April,24,297.14,10,278,52,1
2,2017,April,25,52.75,1,77,23,2
2,2017,April,26,128.44,6,973,122,4
2,2017,April,27,621.28,28,4468,220,4
2,2017,April,28,109.39,5,1010,51,5
2,2017,April,30,212.7,9,2005,138,9
2,2017,May,1,51.84,5,513,59,1
2,2017,May,2,1203.89,20,1426,84,6
2,2017,May,3,272.72,7,797,104,2
2,2017,May,6,158.22,6,1076,51,3
2,2017,May,8,188.03,3,428,27,2
2,2017,May,9,349.87,3,249,41,1
2,2017,May,10,63.62,6,394,49,2
2,2017,May,12,73.62,6,284,57,2
2,2017,May,14,136.01,4,153,52,3
2,2017,May,16,197.81,5,1256,119,9
2,2017,May,17,172.03,5,60,55,1
2,2017,May,18,1276.6,16,2206,204,7
2,2017,May,19,127.04,2,2619,110,9
2,2017,May,20,85.6,3,617,54,2
2,2017,May,21,135.29,5,1952,93,5
2,2017,May,22,98.69,9,151,31,1
2,2017,May,23,214.47,13,1068,94,6
2,2017,May,24,669.97,4,1215,77,3
2,2017,May,25,244.71,2,551,60,4
2,2017,May,27,29.62,1,285,54,2
2,2017,May,30,151.12,2,545,109,5
2,2017,May,31,669.93,13,3837,136,11
2,2017,June,1,2146.57,13,1624,161,5
2,2017,June,2,830.05,13,5193,189,11
2,2017,June,5,167.51,1,713,43,3
2,2017,June,6,68.62,2,589,45,4
2,2017,June,7,316.84,15,3081,137,25
2,2017,June,8,36.62,3,366,32,3
2,2017,June,9,85.24,3,713,107,3
2,2017,June,10,351.64,1,674,57,1
2,2017,June,11,266.07,4,2334,127,11
2,2017,June,12,74.67,1,1003,45,2
2,2017,June,13,149.44,2,810,87,7
2,2017,June,14,423.59,10,588,55,2
2,2017,June,16,68.75,1,1321,52,1
2,2017,June,19,53.79,2,466,45,1
2,2017,June,20,76.22,2,2143,105,2
2,2017,June,22,186.79,2,265,54,2
2,2017,June,25,299.75,2,709,97,3
2,2017,June,26,76.18,1,491,36,1
2,2017,June,27,236.48,14,782,88,3
2,2017,June,28,263.16,7,2289,116,7
2,2017,June,29,740.61,4,3879,143,8
2,2017,July,2,347.8,4,950,120,8
2,2017,July,3,219.23,1,1436,63,3
2,2017,July,4,372.16,2,1067,37,3
2,2017,July,5,101.77,5,878,60,5
2,2017,July,6,822.38,2,928,70,4
2,2017,July,7,37.62,1,575,48,1
2,2017,July,9,504.19,22,2133,81,3
2,2017,July,10,327.88,2,727,106,10
2,2017,July,11,43.14,1,228,44,1
2,2017,July,13,975.6,14,4941,297,12
2,2017,July,14,772.03,14,3037,199,15
2,2017,July,16,820,20,1326,44,2
2,2017,July,17,149.6,4,869,45,4
2,2017,July,19,460.55,24,3049,267,23
2,2017,July,21,125.23,1,460,39,3
2,2017,July,22,118.48,4,570,108,4
2,2017,July,23,187.99,3,324,42,3
2,2017,July,26,232.95,3,1511,117,10
2,2017,July,27,686.48,7,2531,164,3
2,2017,July,28,88.72,6,340,58,2
2,2017,July,29,424.68,5,1303,24,1
2,2017,July,30,189.42,9,1313,59,2
2,2017,July,31,198.7,5,856,117,4
2,2017,August,1,146.17,10,1284,56,1
2,2017,August,2,1546.66,16,3932,150,5
2,2017,August,3,649.52,8,2005,138,20
2,2017,August,4,2428.83,52,6113,348,17
2,2017,August,5,508.74,17,2666,165,5
2,2017,August,7,183.43,1,224,42,2
2,2017,August,9,157.39,2,1465,66,2
2,2017,August,12,4597.11,9,3562,343,21
2,2017,August,14,1459.88,13,1247,113,6
2,2017,August,15,413.46,12,3104,195,4
2,2017,August,16,186.52,2,386,120,6
2,2017,August,17,275.29,4,214,37,1
2,2017,August,18,293.11,8,1759,183,9
2,2017,August,20,79.83,2,244,88,2
2,2017,August,21,1047.44,20,2220,120,5
2,2017,August,22,840.42,11,4166,153,6
2,2017,August,23,337.85,6,2015,116,2
2,2017,August,24,333.43,3,1772,116,4
2,2017,August,25,513.93,7,1236,98,2
2,2017,August,27,473.38,3,4339,102,6
2,2017,August,28,2979.33,39,3265,248,13
2,2017,August,30,1796.92,13,4468,161,8
2,2017,August,31,705.19,2,1446,110,4
2,2017,September,2,199.12,10,427,57,1
2,2017,September,5,125.68,4,740,107,5
2,2017,September,6,1130.59,8,1549,104,5
2,2017,September,7,166.16,5,723,56,2
2,2017,September,9,131.36,5,1527,104,7
2,2017,September,10,186.19,3,585,60,2
2,2017,September,11,243.76,6,4096,142,12
2,2017,September,12,464.05,13,2755,160,8
2,2017,September,14,206.77,8,3544,92,3
2,2017,September,15,320.54,6,3007,60,6
2,2017,September,16,1405.05,12,1912,166,11
2,2017,September,17,228.8,3,408,46,1
2,2017,September,18,476.87,11,1881,109,9
2,2017,September,19,348.59,3,976,113,11
2,2017,September,20,413.54,4,2978,91,5
2,2017,September,21,79.16,5,1737,98,7
2,2017,September,22,102.31,10,1325,53,1
2,2017,September,23,317.31,3,474,52,1
2,2017,September,24,83.48,1,695,52,2
2,2017,September,25,76.88,4,648,156,4
2,2017,September,26,133.14,1,111,56,1
2,2017,September,27,87.1,3,471,51,4
2,2017,September,28,1048.48,4,2172,120,8
2,2017,September,30,963.05,13,3912,276,23
2,2017,October,2,221.71,4,833,57,4
2,2017,October,3,206.02,4,1033,112,4
2,2017,October,5,2666.63,20,4577,478,17
2,2017,October,6,278.92,7,1226,144,3
2,2017,October,9,972.32,2,2868,115,2
2,2017,October,10,91.73,1,672,58,3
2,2017,October,11,206.03,4,1658,60,3
2,2017,October,12,796.93,21,4612,251,10
2,2017,October,13,235.17,12,1410,98,7
2,2017,October,14,269.36,7,1533,101,2
2,2017,October,16,201.82,2,1353,111,4
2,2017,October,17,1915.8,37,9661,449,18
2,2017,October,19,135.95,6,932,33,1
2,2017,October,20,171.56,7,1289,98,4
2,2017,October,21,354.88,6,732,114,4
2,2017,October,22,55.62,1,434,58,3
2,2017,October,23,335.68,5,1035,96,2
2,2017,October,24,236.76,7,907,110,10
2,2017,October,25,610.52,7,4191,114,2
2,2017,October,26,69.75,2,962,109,2
2,2017,October,27,56.63,2,401,58,2
2,2017,October,28,328.38,4,3860,147,6
2,2017,October,29,146.46,1,509,53,2
2,2017,October,30,458.2,3,1687,111,12
2,2017,November,1,1081.93,10,3837,270,11
2,2017,November,2,404.78,4,1216,78,2
2,2017,November,3,397.9,5,2763,122,3
2,2017,November,4,344.78,2,1452,109,2
2,2017,November,5,205.78,2,2071,83,5
2,2017,November,6,3070.89,12,5438,210,10
2,2017,November,7,597.45,8,4077,139,10
2,2017,November,9,551.58,2,2282,82,2
2,2017,November,11,1466.55,13,1416,91,6
2,2017,November,12,493.31,21,1092,225,10
2,2017,November,13,499.46,9,1859,172,10
2,2017,November,15,59.05,1,716,22,2
2,2017,November,16,72.67,6,160,60,3
2,2017,November,17,181.55,2,659,40,2
2,2017,November,18,101.9,2,892,33,1
2,2017,November,19,87.76,2,874,59,3
2,2017,November,20,1499.62,15,9093,311,16
2,2017,November,21,293.28,3,488,112,8
2,2017,November,23,931.05,35,5277,299,19
2,2017,November,24,1115.4,38,2445,301,8
2,2017,November,25,1004.07,16,5602,353,12
2,2017,November,26,219.4,9,1250,86,8
2,2017,November,27,759.65,14,2984,240,15
2,2017,November,28,418.53,9,1560,159,6
2,2017,November,29,354.45,1,753,46,2
2,2017,November,30,163.65,3,2289,109,9
2,2017,December,1,1028.7,8,4198,136,8
2,2017,December,2,796.67,11,1411,161,3
2,2017,December,3,2082.89,19,6363,202,6
2,2017,December,4,1124.28,11,3687,333,15
2,2017,December,5,60.53,1,55,46,6
2,2017,December,6,476.31,18,1966,244,9
2,2017,December,7,831.69,6,6254,156,3
2,2017,December,8,55.74,1,393,37,1
2,2017,December,9,264.55,10,1503,138,3
2,2017,December,10,542.34,8,3885,104,5
2,2017,December,11,715.32,12,3466,168,7
2,2017,December,13,31.63,1,443,32,1
2,2017,December,14,225.85,10,473,48,1
2,2017,December,15,626.9,8,2304,207,8
2,2017,December,18,302.75,8,2189,93,4
2,2017,December,19,136.1,4,1351,60,2
2,2017,December,20,1881.54,13,3546,131,10
2,2017,December,21,194.45,4,2173,55,5
2,2017,December,22,211.86,6,1604,70,3
2,2017,December,23,229.14,5,886,156,4
2,2017,December,25,217.83,4,1224,56,3
2,2017,December,27,1476.8,10,2952,54,3
2,2017,December,28,213.05,2,1599,84,2
2,2017,December,29,269.45,12,3794,145,4
2,2018,January,2,254.65,3,1304,96,5
2,2018,January,3,346.76,3,855,116,2
2,2018,January,4,256.91,5,1725,154,5
2,2018,January,5,540.49,11,2757,182,16
2,2018,January,6,689.11,2,2941,83,2
2,2018,January,7,158.3,2,396,57,3
2,2018,January,8,1930.36,21,2207,293,14
2,2018,January,9,1035.55,14,4263,206,5
2,2018,January,10,1331.01,5,1916,96,7
2,2018,January,11,846.63,7,2066,225,19
2,2018,January,12,481.91,4,1015,114,5
2,2018,January,13,176.15,2,,,
2,2018,January,14,1002.48,10,1014,105,4
2,2018,January,15,867.6,7,2899,99,2
2,2018,January,16,146.34,5,616,119,3
2,2018,January,17,181,8,1008,109,4
2,2018,January,18,110.72,5,735,38,5
2,2018,January,20,500.05,18,1054,100,5
2,2018,January,21,811.82,14,2939,222,7
2,2018,January,22,2228.63,10,1647,167,7
2,2018,January,23,63.62,1,777,60,6
2,2018,January,24,1265.18,19,2963,217,10
2,2018,January,25,175.32,1,458,42,4
2,2018,January,27,1037.6,2,2525,111,3
2,2018,January,28,310.31,7,1841,114,12
2,2018,January,29,2220.16,41,11455,372,14
2,2018,January,30,255.29,3,1583,118,3
2,2018,January,31,791.68,4,4207,95,2
2,2018,February,2,180.11,2,2687,90,2
2,2018,February,3,907.79,20,2109,151,11
2,2018,February,4,727.81,18,2323,208,13
2,2018,February,5,849.5,36,1586,162,9
2,2018,February,7,500.39,18,2531,219,10
2,2018,February,8,1731.59,43,5433,331,10
2,2018,February,9,240.52,5,1836,162,3
2,2018,February,10,216.68,6,830,54,4
2,2018,February,12,5589.72,60,1800,354,54
2,2018,February,13,311.67,2,1909,95,7
2,2018,February,14,170.31,2,536,79,2
2,2018,February,15,66.36,2,449,110,3
2,2018,February,16,459.93,4,1599,150,4
2,2018,February,18,1399.25,31,4536,275,11
2,2018,February,20,58.13,1,100,49,4
2,2018,February,21,56.05,1,349,41,3
2,2018,February,23,47.53,1,783,35,1
2,2018,February,24,366.47,1,788,55,5
2,2018,February,25,1479.3,24,7588,312,10
2,2018,February,26,424.05,6,3103,230,9
2,2018,February,27,791.61,12,7297,222,15
2,2018,February,28,83.39,1,840,51,1
2,2018,March,1,2079.84,9,7402,306,21
2,2018,March,2,852.74,24,3670,210,18
2,2018,March,3,100.26,10,924,60,7
2,2018,March,4,1532,24,5081,275,14
2,2018,March,5,160.43,6,651,107,3
2,2018,March,6,1063.29,13,2263,98,4
2,2018,March,7,293.25,9,1855,223,15
2,2018,March,8,335.39,2,2032,99,6
2,2018,March,9,264.5,5,980,116,3
2,2018,March,10,407.25,21,2157,160,5
2,2018,March,11,679.99,16,3326,221,7
2,2018,March,12,1886.19,21,4682,349,18
2,2018,March,13,262.11,3,1496,101,3
2,2018,March,14,1127.49,6,2766,139,9
2,2018,March,15,413.95,6,659,115,3
2,2018,March,16,66.69,1,409,40,1
2,2018,March,17,433.96,16,1957,126,7
2,2018,March,18,142.66,2,1104,50,2
2,2018,March,19,1171.53,22,2219,153,10
2,2018,March,20,1245.09,8,610,37,1
2,2018,March,21,232.51,10,1080,106,6
2,2018,March,22,135.97,7,927,51,4
2,2018,March,24,1491.39,38,6592,275,16
2,2018,March,25,200.4,6,1091,178,15
2,2018,March,26,751.46,12,1945,111,4
2,2018,March,27,788.5,7,1423,94,8
2,2018,March,28,199.23,1,1456,40,1
2,2018,March,30,48.04,4,167,55,3
2,2018,April,1,393.29,11,2481,139,13
2,2018,April,2,175.36,1,1184,56,3
2,2018,April,3,43.93,1,53,60,1
2,2018,April,4,163.53,2,1695,99,6
2,2018,April,5,305.15,8,4727,219,6
2,2018,April,6,429.2,8,1916,108,5
2,2018,April,7,1603.76,7,3953,237,18
2,2018,April,8,1955.57,4,1629,211,8
2,2018,April,9,527.22,9,2868,112,8
2,2018,April,10,981.1,13,2229,157,13
2,2018,April,11,799.79,23,2416,204,8
2,2018,April,12,575.99,5,1972,147,5
2,2018,April,13,262.72,2,738,101,3
2,2018,April,14,344.98,9,1464,120,8
2,2018,April,15,612.49,22,4558,109,3
2,2018,April,16,353.76,10,1520,103,6
2,2018,April,17,1105.8,14,7208,295,20
2,2018,April,18,319.29,3,652,145,5
2,2018,April,19,1011.1,12,8425,346,9
2,2018,April,20,196.8,3,272,56,1
2,2018,April,21,112.68,10,847,52,3
2,2018,April,22,69.9,3,903,44,6
2,2018,April,23,334.13,10,2533,94,2
2,2018,April,24,904.35,21,5984,292,14
2,2018,April,25,1992.23,33,5152,257,8
2,2018,April,27,300.05,4,4865,116,6
2,2018,April,28,419.06,8,1886,149,8
2,2018,April,29,318.23,1,1895,55,5
2,2018,April,30,1127.5,2,1447,58,5
2,2018,May,2,353.19,3,2956,115,3
2,2018,May,3,1008.06,22,3673,233,12
2,2018,May,4,330.68,5,2754,107,4
2,2018,May,5,2781.43,4,5147,244,8
2,2018,May,7,197.86,10,440,95,5
2,2018,May,8,707.89,18,3147,253,12
2,2018,May,9,1117.47,5,2044,110,8
2,2018,May,10,238.19,8,1514,104,3
2,2018,May,11,300.21,7,1192,64,3
2,2018,May,13,433.06,9,3710,131,8
2,2018,May,14,720.05,15,4034,195,9
2,2018,May,16,971.1,9,2351,103,4
2,2018,May,17,63.04,1,1290,51,3
2,2018,May,18,204.58,4,830,54,4
2,2018,May,20,376.4,1,242,40,4
2,2018,May,25,89.08,4,186,33,4
2,2018,May,26,142.77,2,1843,77,4
2,2018,May,29,1348.04,5,2404,112,6
2,2018,May,30,301.57,6,1287,137,4
2,2018,June,1,473.2,1,439,51,3
2,2018,June,2,227.27,1,636,56,1
2,2018,June,3,136.19,10,1265,60,1
2,2018,June,4,206.87,1,645,46,4
2,2018,June,5,931.25,6,2534,222,9
2,2018,June,6,582.59,13,4706,266,9
2,2018,June,7,2183.71,10,4812,278,10
2,2018,June,8,807.86,14,1398,111,3
2,2018,June,10,56.9,1,331,46,1
2,2018,June,11,171.74,3,1675,106,7
2,2018,June,12,899.03,14,5235,175,12
2,2018,June,13,462.02,2,92,37,2
2,2018,June,14,244.53,2,1383,116,7
2,2018,June,15,908.44,24,3401,195,10
2,2018,June,16,842.12,14,3768,147,3
2,2018,June,17,803.64,6,2744,184,8
2,2018,June,18,880.22,8,1804,172,3
2,2018,June,19,52.04,1,280,56,1
2,2018,June,20,375.67,11,3194,112,4
2,2018,June,22,306.16,8,1272,156,3
2,2018,June,23,84.87,4,2264,56,2
2,2018,June,24,365.73,10,2865,93,3
2,2018,June,26,401.83,4,958,90,7
2,2018,June,27,143.04,5,1257,50,1
2,2018,June,29,740.99,7,4215,157,4
2,2018,June,30,405.32,5,2028,128,7
2,2018,July,3,337.44,2,785,112,2
2,2018,July,4,143.65,1,178,27,1
2,2018,July,5,694.49,6,4374,64,2
2,2018,July,6,353.13,4,1276,57,1
2,2018,July,7,198.3,1,3253,54,1
2,2018,July,8,84.37,1,234,29,1
2,2018,July,9,175.3,1,894,48,1
2,2018,July,10,551.85,2,2221,120,5
2,2018,July,11,1339.08,16,5305,311,14
2,2018,July,12,77.69,5,2089,150,3
2,2018,July,13,550.83,1,359,41,4
2,2018,July,16,1732.96,27,5524,304,14
2,2018,July,17,135.4,1,2440,57,1
2,2018,July,18,131.33,2,1429,102,9
2,2018,July,19,1128.38,3,4224,148,8
2,2018,July,20,284.3,7,1661,97,8
2,2018,July,21,1102.04,22,3775,283,18
2,2018,July,22,187.15,5,1723,55,3
2,2018,July,23,2212.64,32,3344,248,18
2,2018,July,24,542.74,3,2191,165,8
2,2018,July,25,170.44,10,2393,51,5
2,2018,July,26,2521.5,11,4696,176,6
2,2018,July,27,203.09,1,1740,58,5
2,2018,July,28,841.14,11,4543,116,9
2,2018,July,29,821.93,10,545,59,6
2,2018,July,31,532.34,19,2919,236,7
2,2018,August,1,3157.92,31,13542,563,49
2,2018,August,2,409.4,6,3151,105,9
2,2018,August,3,2892.2,49,8117,425,21
2,2018,August,5,2315.41,12,10496,360,13
2,2018,August,6,534.61,6,4049,114,10
2,2018,August,7,417.95,6,4081,174,10
2,2018,August,8,475.89,8,2056,167,8
2,2018,August,9,637.98,9,921,165,8
2,2018,August,10,182.93,6,514,35,2
2,2018,August,12,97.32,3,583,48,1
2,2018,August,13,3033.74,7,3309,140,8
2,2018,August,14,470.9,11,4500,234,12
2,2018,August,17,36.04,1,1460,54,2
2,2018,August,18,369.22,1,2644,60,6
3,2016,September,5,75.06,3,381,42,1
3,2016,October,3,92.82,2,659,78,2
3,2016,October,4,1296.93,13,4846,185,12
3,2016,October,5,685.5,6,2867,180,7
3,2016,October,6,350.49,10,979,180,14
3,2016,October,7,1641.53,37,2959,231,9
3,2016,October,9,1024.93,11,958,235,10
3,2016,October,10,406.15,12,3429,155,13
3,2017,January,11,26.64,1,318,53,4
3,2017,January,15,1016.4,6,2232,308,6
3,2017,January,16,100.56,5,1288,83,6
3,2017,January,17,367.56,1,625,51,1
3,2017,January,18,72.61,6,2532,113,5
3,2017,January,19,108.6,1,875,56,1
3,2017,January,20,139.25,8,2802,94,6
3,2017,January,21,44.95,1,1271,57,5
3,2017,January,22,801.81,24,4518,141,12
3,2017,January,23,94,2,1184,94,3
3,2017,January,24,444.7,3,2997,131,10
3,2017,January,25,483.86,7,3275,181,11
3,2017,January,26,2463.83,58,15663,903,40
3,2017,January,27,2982.54,24,6215,198,11
3,2017,January,28,498.67,13,3863,164,4
3,2017,January,29,2186.89,19,2172,151,6
3,2017,January,30,2952.99,11,2460,117,9
3,2017,January,31,1222.06,19,3084,219,9
3,2017,February,1,441.68,18,2853,145,8
3,2017,February,2,1162.72,12,7284,290,19
3,2017,February,3,1949.29,20,4852,272,17
3,2017,February,4,251.39,8,3111,113,3
3,2017,February,5,1024.04,21,2327,233,10
3,2017,February,6,86.18,1,1467,36,1
3,2017,February,7,324.37,4,3294,180,10
3,2017,February,8,1678.59,16,4336,187,6
3,2017,February,9,711.5,19,2044,184,5
3,2017,February,10,1343.42,8,696,128,7
3,2017,February,11,916.51,17,2533,231,14
3,2017,February,12,254.08,20,4264,116,4
3,2017,February,13,504.19,18,1937,187,5
3,2017,February,14,61.38,6,677,43,2
3,2017,February,15,1837.06,37,4476,411,19
3,2017,February,16,688.47,14,5227,326,12
3,2017,February,17,914.63,18,4518,221,10
3,2017,February,18,396.86,1,498,56,1
3,2017,February,19,194.72,4,3491,202,5
3,2017,February,20,1292.68,15,4667,261,17
3,2017,February,21,184.35,10,2154,39,3
3,2017,February,22,328,5,2340,208,15
3,2017,February,23,578.02,24,4270,331,8
3,2017,February,24,872.18,23,5082,270,12
